,Tên_mặt_hàng,Thị_trường,Ngày,Giá
0,Gạo thường|Rice,An Giang,2007-03-08,4800
2634,Gạo thường|Rice,An Giang,2022-03-14,12000
2635,Gạo thường|Rice,An Giang,2022-03-15,12000
2636,Gạo thường|Rice,An Giang,2022-03-17,12000
2637,Gạo thường|Rice,An Giang,2022-03-18,12000
2638,Gạo thường|Rice,An Giang,2022-03-21,12000
2639,Gạo thường|Rice,An Giang,2022-03-22,12000
2640,Gạo thường|Rice,An Giang,2022-03-23,12000
2641,Gạo thường|Rice,An Giang,2022-03-24,12000
2642,Gạo thường|Rice,An Giang,2022-03-25,12000
2643,Gạo thường|Rice,An Giang,2022-03-30,12000
2644,Gạo thường|Rice,An Giang,2022-03-31,12000
2645,Gạo thường|Rice,An Giang,2022-04-05,12000
2646,Gạo thường|Rice,An Giang,2022-04-06,12000
2647,Gạo thường|Rice,An Giang,2022-04-07,12000
2648,Gạo thường|Rice,An Giang,2022-04-08,12000
2649,Gạo thường|Rice,An Giang,2022-04-12,12000
2650,Gạo thường|Rice,An Giang,2022-04-13,12000
2651,Gạo thường|Rice,An Giang,2022-04-14,12000
2652,Gạo thường|Rice,An Giang,2022-04-18,12000
2653,Gạo thường|Rice,An Giang,2022-04-19,12000
2654,Gạo thường|Rice,An Giang,2022-04-20,12000
2655,Gạo thường|Rice,An Giang,2022-04-21,12500
2656,Gạo thường|Rice,An Giang,2022-04-22,12500
2657,Gạo thường|Rice,An Giang,2022-04-25,12500
2658,Gạo thường|Rice,An Giang,2022-04-26,12500
2659,Gạo thường|Rice,An Giang,2022-04-27,12500
2660,Gạo thường|Rice,An Giang,2022-04-28,12500
2661,Gạo thường|Rice,An Giang,2022-04-29,12500
2662,Gạo thường|Rice,An Giang,2022-05-04,12500
2663,Gạo thường|Rice,An Giang,2022-05-05,12500
2664,Gạo thường|Rice,An Giang,2022-05-06,12500
2665,Gạo thường|Rice,An Giang,2022-05-09,12500
2666,Gạo thường|Rice,An Giang,2022-05-10,12500
2667,Gạo thường|Rice,An Giang,2022-05-11,12500
2668,Gạo thường|Rice,An Giang,2022-05-12,12500
2669,Gạo thường|Rice,An Giang,2022-05-16,12500
2670,Gạo thường|Rice,An Giang,2022-05-17,12500
2671,Gạo thường|Rice,An Giang,2022-05-18,12500
2672,Gạo thường|Rice,An Giang,2022-05-19,12500
2673,Gạo thường|Rice,An Giang,2022-05-26,12500
2674,Gạo thường|Rice,An Giang,2022-05-31,12500
2675,Gạo thường|Rice,An Giang,2022-06-01,12500
2676,Gạo thường|Rice,An Giang,2022-06-03,12500
2677,Gạo thường|Rice,An Giang,2022-06-06,12500
2678,Gạo thường|Rice,An Giang,2022-06-07,12500
2679,Gạo thường|Rice,An Giang,2022-06-08,12500
2680,Gạo thường|Rice,An Giang,2022-06-09,12500
2681,Gạo thường|Rice,An Giang,2022-06-10,12500
2682,Gạo thường|Rice,An Giang,2022-06-13,12500
2683,Gạo thường|Rice,An Giang,2022-06-14,12500
2684,Gạo thường|Rice,An Giang,2022-06-16,12500
2685,Gạo thường|Rice,An Giang,2022-06-17,12500
2686,Gạo thường|Rice,An Giang,2022-06-20,12500
2687,Gạo thường|Rice,An Giang,2022-06-21,12500
2688,Gạo thường|Rice,An Giang,2022-06-23,12500
2689,Gạo thường|Rice,An Giang,2022-06-24,12500
2690,Gạo thường|Rice,An Giang,2022-06-27,12500
2691,Gạo thường|Rice,An Giang,2022-07-08,12500
2692,Gạo thường|Rice,An Giang,2022-07-13,12500
2693,Gạo thường|Rice,An Giang,2022-07-14,12500
2694,Gạo thường|Rice,An Giang,2022-07-15,12500
2695,Gạo thường|Rice,An Giang,2022-07-18,12000
2696,Gạo thường|Rice,An Giang,2022-07-19,12000
2697,Gạo thường|Rice,An Giang,2022-07-20,12000
2698,Gạo thường|Rice,An Giang,2022-07-21,12000
2699,Gạo thường|Rice,An Giang,2022-07-22,12000
2700,Gạo thường|Rice,An Giang,2022-07-25,12000
2701,Gạo thường|Rice,An Giang,2022-07-26,12000
2702,Gạo thường|Rice,An Giang,2022-07-27,12000
2703,Gạo thường|Rice,An Giang,2022-07-28,12000
2704,Gạo thường|Rice,An Giang,2022-07-29,12500
2705,Gạo thường|Rice,An Giang,2022-08-01,12500
2706,Gạo thường|Rice,An Giang,2022-08-02,12500
2707,Gạo thường|Rice,An Giang,2022-08-03,12500
2708,Gạo thường|Rice,An Giang,2022-08-04,12500
2709,Gạo thường|Rice,An Giang,2022-08-05,12500
2710,Gạo thường|Rice,An Giang,2022-08-08,12500
2711,Gạo thường|Rice,An Giang,2022-08-09,12500
2712,Gạo thường|Rice,An Giang,2022-08-10,12500
2713,Gạo thường|Rice,An Giang,2022-08-11,12500
2714,Gạo thường|Rice,An Giang,2022-08-12,12500
2715,Gạo thường|Rice,An Giang,2022-08-15,12500
2716,Gạo thường|Rice,An Giang,2022-08-16,12500
2717,Gạo thường|Rice,An Giang,2022-08-17,12500
2718,Gạo thường|Rice,An Giang,2022-08-18,12500
2719,Gạo thường|Rice,An Giang,2022-08-22,12500
2720,Gạo thường|Rice,An Giang,2022-08-23,12500
2721,Gạo thường|Rice,An Giang,2022-08-24,12500
2722,Gạo thường|Rice,An Giang,2022-08-31,12500
2723,Gạo thường|Rice,An Giang,2022-09-07,12500
2724,Gạo thường|Rice,An Giang,2022-09-08,12500
2725,Gạo thường|Rice,An Giang,2022-09-09,12500
2726,Gạo thường|Rice,An Giang,2022-09-12,12500
2727,Gạo thường|Rice,An Giang,2022-09-13,12500
2728,Gạo thường|Rice,An Giang,2022-09-14,12500
2729,Gạo thường|Rice,An Giang,2022-09-16,12500
2730,Gạo thường|Rice,An Giang,2022-09-19,12500
2731,Gạo thường|Rice,An Giang,2022-09-20,12500
2732,Gạo thường|Rice,An Giang,2022-09-21,12500
2733,Gạo thường|Rice,An Giang,2022-09-22,12500
2734,Gạo thường|Rice,An Giang,2022-09-23,12500
2735,Gạo thường|Rice,An Giang,2022-09-26,12000
2736,Gạo thường|Rice,An Giang,2022-09-27,12000
2737,Gạo thường|Rice,An Giang,2022-09-28,12000
2738,Gạo thường|Rice,An Giang,2022-09-29,12000
2739,Gạo thường|Rice,An Giang,2022-10-03,12000
2740,Gạo thường|Rice,An Giang,2022-10-04,12000
2741,Gạo thường|Rice,An Giang,2022-10-05,12000
2742,Gạo thường|Rice,An Giang,2022-10-06,12000
2743,Gạo thường|Rice,An Giang,2022-10-07,12000
2744,Gạo thường|Rice,An Giang,2022-10-10,12000
2745,Gạo thường|Rice,An Giang,2022-10-11,12000
2746,Gạo thường|Rice,An Giang,2022-10-13,12500
2747,Gạo thường|Rice,An Giang,2022-10-14,12500
2748,Gạo thường|Rice,An Giang,2022-10-17,12500
2749,Gạo thường|Rice,An Giang,2022-10-18,12500
2750,Gạo thường|Rice,An Giang,2022-10-19,12500
2751,Gạo thường|Rice,An Giang,2022-10-20,12500
2752,Gạo thường|Rice,An Giang,2022-10-21,12500
2753,Gạo thường|Rice,An Giang,2022-10-24,12500
2754,Gạo thường|Rice,An Giang,2022-10-25,12500
2755,Gạo thường|Rice,An Giang,2022-10-26,12500
2756,Gạo thường|Rice,An Giang,2022-10-27,12500
2757,Gạo thường|Rice,An Giang,2022-10-28,12500
2758,Gạo thường|Rice,An Giang,2022-10-31,12500
2759,Gạo thường|Rice,An Giang,2022-11-01,12500
2760,Gạo thường|Rice,An Giang,2022-11-02,12500
2761,Gạo thường|Rice,An Giang,2022-11-03,12500
2762,Gạo thường|Rice,An Giang,2022-11-07,12500
2763,Gạo thường|Rice,An Giang,2022-11-08,12500
2764,Gạo thường|Rice,An Giang,2022-11-09,12500
2765,Gạo thường|Rice,An Giang,2022-11-14,12500
2766,Gạo thường|Rice,An Giang,2022-11-15,12500
2767,Gạo thường|Rice,An Giang,2022-11-16,12500
2768,Gạo thường|Rice,An Giang,2022-11-17,12500
2769,Gạo thường|Rice,An Giang,2022-11-18,12500
2770,Gạo thường|Rice,An Giang,2022-11-21,12500
2771,Gạo thường|Rice,An Giang,2022-11-22,12500
2772,Gạo thường|Rice,An Giang,2022-11-23,12500
2773,Gạo thường|Rice,An Giang,2022-11-24,12500
2774,Gạo thường|Rice,An Giang,2022-11-25,12500
2775,Gạo thường|Rice,An Giang,2022-11-28,12500
2776,Gạo thường|Rice,An Giang,2022-11-29,12500
2777,Gạo thường|Rice,An Giang,2022-12-05,12500
2778,Gạo thường|Rice,An Giang,2022-12-08,12500
2779,Gạo thường|Rice,An Giang,2022-12-12,12500
2780,Gạo thường|Rice,An Giang,2022-12-13,12500
2781,Gạo thường|Rice,An Giang,2022-12-14,12500
2782,Gạo thường|Rice,An Giang,2022-12-19,12500
2783,Gạo thường|Rice,An Giang,2022-12-20,12500
2784,Gạo thường|Rice,An Giang,2022-12-23,12500
2785,Gạo thường|Rice,An Giang,2022-12-26,12500
2786,Gạo thường|Rice,An Giang,2022-12-27,12500
2787,Gạo thường|Rice,An Giang,2023-01-03,12500
2788,Gạo thường|Rice,An Giang,2023-01-09,12500
2789,Gạo thường|Rice,An Giang,2023-01-10,12500
2790,Gạo thường|Rice,An Giang,2023-01-16,12500
2791,Gạo thường|Rice,An Giang,2023-01-17,12500
2792,Gạo thường|Rice,An Giang,2023-01-30,12500
2793,Gạo thường|Rice,An Giang,2023-01-31,12500
2794,Gạo thường|Rice,An Giang,2023-02-01,12500
2795,Gạo thường|Rice,An Giang,2023-02-02,12500
2796,Gạo thường|Rice,An Giang,2023-02-03,12500
2797,Gạo thường|Rice,An Giang,2023-02-06,12500
2798,Gạo thường|Rice,An Giang,2023-02-07,12500
2799,Gạo thường|Rice,An Giang,2023-02-08,12500
2800,Gạo thường|Rice,An Giang,2023-02-09,12500
2801,Gạo thường|Rice,An Giang,2023-02-10,12500
2802,Gạo thường|Rice,An Giang,2023-02-13,12500
2803,Gạo thường|Rice,An Giang,2023-02-14,12500
2804,Gạo thường|Rice,An Giang,2023-02-15,12500
2805,Gạo thường|Rice,An Giang,2023-02-17,12500
2806,Gạo thường|Rice,An Giang,2023-02-20,12500
2807,Gạo thường|Rice,An Giang,2023-02-21,12500
2808,Gạo thường|Rice,An Giang,2023-02-22,12500
2809,Gạo thường|Rice,An Giang,2023-02-24,12500
2810,Gạo thường|Rice,An Giang,2023-02-27,12500
2811,Gạo thường|Rice,An Giang,2023-02-28,12500
2812,Gạo thường|Rice,An Giang,2023-03-01,12500
2813,Gạo thường|Rice,An Giang,2023-03-03,12500
2814,Gạo thường|Rice,An Giang,2023-03-07,12500
2815,Gạo thường|Rice,An Giang,2023-03-08,12500
2816,Gạo thường|Rice,An Giang,2023-03-09,12500
2817,Gạo thường|Rice,An Giang,2023-03-10,12500
2818,Gạo thường|Rice,An Giang,2023-03-13,12500
2819,Gạo thường|Rice,An Giang,2023-03-15,12500
2820,Gạo thường|Rice,An Giang,2023-03-16,12500
2821,Gạo thường|Rice,An Giang,2023-03-17,12500
2822,Gạo thường|Rice,An Giang,2023-03-20,12500
2823,Gạo thường|Rice,An Giang,2023-03-21,12500
2824,Gạo thường|Rice,An Giang,2023-03-22,12500
2825,Gạo thường|Rice,An Giang,2023-03-23,12500
2826,Gạo thường|Rice,An Giang,2023-03-24,12500
2827,Gạo thường|Rice,An Giang,2023-03-27,12500
2828,Gạo thường|Rice,An Giang,2023-03-28,12000
2829,Gạo thường|Rice,An Giang,2023-03-29,12000
2830,Gạo thường|Rice,An Giang,2023-03-30,12000
2831,Gạo thường|Rice,An Giang,2023-03-31,12500
2832,Gạo thường|Rice,An Giang,2023-04-03,12500
2833,Gạo thường|Rice,An Giang,2023-04-05,12500
2834,Gạo thường|Rice,An Giang,2023-04-06,12500
2835,Gạo thường|Rice,An Giang,2023-04-07,12500
2836,Gạo thường|Rice,An Giang,2023-04-10,12500
2837,Gạo thường|Rice,An Giang,2023-04-11,12500
2838,Gạo thường|Rice,An Giang,2023-04-12,12500
2839,Gạo thường|Rice,An Giang,2023-04-13,12500
2840,Gạo thường|Rice,An Giang,2023-04-14,12500
2841,Gạo thường|Rice,An Giang,2023-04-17,12500
2842,Gạo thường|Rice,An Giang,2023-04-18,12500
2843,Gạo thường|Rice,An Giang,2023-04-19,12500
2844,Gạo thường|Rice,An Giang,2023-04-20,12500
2845,Gạo thường|Rice,An Giang,2023-04-21,12500
2846,Gạo thường|Rice,An Giang,2023-04-24,12500
2847,Gạo thường|Rice,An Giang,2023-04-25,12500
2848,Gạo thường|Rice,An Giang,2023-04-26,12500
2849,Gạo thường|Rice,An Giang,2023-04-27,12500
2850,Gạo thường|Rice,An Giang,2023-05-04,12500
2851,Gạo thường|Rice,An Giang,2023-05-05,12500
2852,Gạo thường|Rice,An Giang,2023-05-08,12500
2853,Gạo thường|Rice,An Giang,2023-05-10,12500
2854,Gạo thường|Rice,An Giang,2023-05-11,12500
2855,Gạo thường|Rice,An Giang,2023-05-12,12500
2856,Gạo thường|Rice,An Giang,2023-05-15,12500
2857,Gạo thường|Rice,An Giang,2023-05-19,12500
2858,Gạo thường|Rice,An Giang,2023-05-22,12500
2859,Gạo thường|Rice,An Giang,2023-05-23,12500
2860,Gạo thường|Rice,An Giang,2023-05-24,12500
2861,Gạo thường|Rice,An Giang,2023-05-25,12500
2862,Gạo thường|Rice,An Giang,2023-05-26,12500
2863,Gạo thường|Rice,An Giang,2023-05-29,12500
2864,Gạo thường|Rice,An Giang,2023-05-30,12500
2865,Gạo thường|Rice,An Giang,2023-06-01,12500
2866,Gạo thường|Rice,An Giang,2023-06-02,12500
2867,Gạo thường|Rice,An Giang,2023-06-05,12500
2868,Gạo thường|Rice,An Giang,2023-06-06,12500
2869,Gạo thường|Rice,An Giang,2023-06-07,12500
2870,Gạo thường|Rice,An Giang,2023-06-08,12500
2871,Gạo thường|Rice,An Giang,2023-06-09,12500
2872,Gạo thường|Rice,An Giang,2023-06-12,12500
2873,Gạo thường|Rice,An Giang,2023-06-13,12000
2874,Gạo thường|Rice,An Giang,2023-06-14,12000
2875,Gạo thường|Rice,An Giang,2023-06-15,12000
2876,Gạo thường|Rice,An Giang,2023-06-16,12000
2877,Gạo thường|Rice,An Giang,2023-06-19,12000
2878,Gạo thường|Rice,An Giang,2023-06-20,12000
2879,Gạo thường|Rice,An Giang,2023-06-21,12000
2880,Gạo thường|Rice,An Giang,2023-06-22,12000
2881,Gạo thường|Rice,An Giang,2023-06-23,12000
2882,Gạo thường|Rice,An Giang,2023-06-27,12000
2883,Gạo thường|Rice,An Giang,2023-06-28,12000
2884,Gạo thường|Rice,An Giang,2023-06-29,12000
2885,Gạo thường|Rice,An Giang,2023-06-30,12000
2886,Gạo thường|Rice,An Giang,2023-07-03,12000
2887,Gạo thường|Rice,An Giang,2023-07-04,12000
2888,Gạo thường|Rice,An Giang,2023-07-05,12000
2889,Gạo thường|Rice,An Giang,2023-07-06,12000
2890,Gạo thường|Rice,An Giang,2023-07-07,12000
2891,Gạo thường|Rice,An Giang,2023-07-10,12000
2892,Gạo thường|Rice,An Giang,2023-07-11,12000
2893,Gạo thường|Rice,An Giang,2023-07-12,12000
2894,Gạo thường|Rice,An Giang,2023-07-13,12500
2895,Gạo thường|Rice,An Giang,2023-07-14,12500
2896,Gạo thường|Rice,An Giang,2023-07-17,12500
2897,Gạo thường|Rice,An Giang,2023-07-18,12500
2898,Gạo thường|Rice,An Giang,2023-07-19,12500
2899,Gạo thường|Rice,An Giang,2023-07-20,12500
2900,Gạo thường|Rice,An Giang,2023-07-21,12500
2901,Gạo thường|Rice,An Giang,2023-07-24,12500
2902,Gạo thường|Rice,An Giang,2023-07-25,12500
2903,Gạo thường|Rice,An Giang,2023-07-26,12500
2904,Gạo thường|Rice,An Giang,2023-08-01,12500
2905,Gạo thường|Rice,An Giang,2023-08-02,12500
2906,Gạo thường|Rice,An Giang,2023-08-03,12500
2907,Gạo thường|Rice,An Giang,2023-08-04,12500
2908,Gạo thường|Rice,An Giang,2023-08-08,12500
2909,Gạo thường|Rice,An Giang,2023-08-09,12500
2910,Gạo thường|Rice,An Giang,2023-08-10,12500
2911,Gạo thường|Rice,An Giang,2023-08-11,12500
2912,Gạo thường|Rice,An Giang,2023-08-12,12500
2913,Gạo thường|Rice,An Giang,2023-08-14,13000
2914,Gạo thường|Rice,An Giang,2023-08-15,15000
2915,Gạo thường|Rice,An Giang,2023-08-16,15000
2916,Gạo thường|Rice,An Giang,2023-08-17,14500
2917,Gạo thường|Rice,An Giang,2023-08-18,14000
2918,Gạo thường|Rice,An Giang,2023-08-21,14000
2919,Gạo thường|Rice,An Giang,2023-08-22,14000
2920,Gạo thường|Rice,An Giang,2023-08-23,14000
2921,Gạo thường|Rice,An Giang,2023-08-24,14000
2922,Gạo thường|Rice,An Giang,2023-08-25,14000
2923,Gạo thường|Rice,An Giang,2023-08-28,14000
2924,Gạo thường|Rice,An Giang,2023-08-29,14000
2925,Gạo thường|Rice,An Giang,2023-08-30,14000
2926,Gạo thường|Rice,An Giang,2023-08-31,14000
2927,Gạo thường|Rice,An Giang,2023-09-05,14000
2928,Gạo thường|Rice,An Giang,2023-09-06,14000
2929,Gạo thường|Rice,An Giang,2023-09-07,14000
2930,Gạo thường|Rice,An Giang,2023-09-08,14000
2931,Gạo thường|Rice,An Giang,2023-09-11,15000
2932,Gạo thường|Rice,An Giang,2023-09-12,15000
2933,Gạo thường|Rice,An Giang,2023-09-14,15000
2934,Gạo thường|Rice,An Giang,2023-09-15,15000
2935,Gạo thường|Rice,An Giang,2023-09-19,15000
2936,Gạo thường|Rice,An Giang,2023-09-21,15000
2937,Gạo thường|Rice,An Giang,2023-09-26,14000
2938,Gạo thường|Rice,An Giang,2023-09-27,14000
2939,Gạo thường|Rice,An Giang,2023-09-28,14000
2940,Gạo thường|Rice,An Giang,2023-09-29,14000
2941,Gạo thường|Rice,An Giang,2023-10-02,14000
2942,Gạo thường|Rice,An Giang,2023-10-03,14000
2943,Gạo thường|Rice,An Giang,2023-10-04,14000
2944,Gạo thường|Rice,An Giang,2023-10-05,14000
2945,Gạo thường|Rice,An Giang,2023-10-09,14000
2946,Gạo thường|Rice,An Giang,2023-10-10,14000
2947,Gạo thường|Rice,An Giang,2023-10-11,14000
2948,Gạo thường|Rice,An Giang,2023-10-12,14000
2949,Gạo thường|Rice,An Giang,2023-10-16,14000
2950,Gạo thường|Rice,An Giang,2023-10-17,14000
2951,Gạo thường|Rice,An Giang,2023-10-18,14000
2952,Gạo thường|Rice,An Giang,2023-10-19,14000
2953,Gạo thường|Rice,An Giang,2023-10-23,14000
2954,Gạo thường|Rice,An Giang,2023-10-24,14000
2955,Gạo thường|Rice,An Giang,2023-10-25,14000
2956,Gạo thường|Rice,An Giang,2023-10-26,14000
2957,Gạo thường|Rice,An Giang,2023-10-27,14000
2958,Gạo thường|Rice,An Giang,2023-10-30,14000
2959,Gạo thường|Rice,An Giang,2023-10-31,14000
2960,Gạo thường|Rice,An Giang,2023-11-01,16000
2961,Gạo thường|Rice,An Giang,2023-11-02,14000
2962,Gạo thường|Rice,An Giang,2023-11-03,14000
2963,Gạo thường|Rice,An Giang,2023-11-06,16500
2964,Gạo thường|Rice,An Giang,2023-11-07,16500
2965,Gạo thường|Rice,An Giang,2023-11-08,16500
2966,Gạo thường|Rice,An Giang,2023-11-10,16500
2967,Gạo thường|Rice,An Giang,2023-11-13,16500
2968,Gạo thường|Rice,An Giang,2023-11-14,16500
2969,Gạo thường|Rice,An Giang,2023-11-15,16500
2970,Gạo thường|Rice,An Giang,2023-11-17,16500
2971,Gạo thường|Rice,An Giang,2023-11-20,16500
2972,Gạo thường|Rice,An Giang,2023-11-21,16500
2973,Gạo thường|Rice,An Giang,2023-11-22,16500
2974,Gạo thường|Rice,An Giang,2023-11-23,16500
2975,Gạo thường|Rice,An Giang,2023-11-24,16500
2976,Gạo thường|Rice,An Giang,2023-11-27,16500
2977,Gạo thường|Rice,An Giang,2023-11-28,16500
2978,Gạo thường|Rice,An Giang,2023-11-30,16500
2979,Gạo thường|Rice,An Giang,2023-12-01,16500
2980,Gạo thường|Rice,An Giang,2023-12-04,18500
2981,Gạo thường|Rice,An Giang,2023-12-06,18500
2982,Gạo thường|Rice,An Giang,2023-12-07,18500
2983,Gạo thường|Rice,An Giang,2023-12-08,16500
2984,Gạo thường|Rice,An Giang,2023-12-13,18000
2985,Gạo thường|Rice,An Giang,2023-12-18,17500
2986,Gạo thường|Rice,An Giang,2023-12-20,17000
2987,Gạo thường|Rice,An Giang,2023-12-22,17000
2988,Gạo thường|Rice,An Giang,2024-01-05,16000
2989,Gạo thường|Rice,An Giang,2024-01-08,16000
2990,Gạo thường|Rice,An Giang,2024-01-09,16000
2991,Gạo thường|Rice,An Giang,2024-01-11,16000
2992,Gạo thường|Rice,An Giang,2024-01-12,16000
2993,Gạo thường|Rice,An Giang,2024-01-15,16000
2994,Gạo thường|Rice,An Giang,2024-01-16,16000
2995,Gạo thường|Rice,An Giang,2024-01-19,16000
2996,Gạo thường|Rice,An Giang,2024-01-22,16000
2997,Gạo thường|Rice,An Giang,2024-01-23,16000
2998,Gạo thường|Rice,An Giang,2024-01-24,16000
2999,Gạo thường|Rice,An Giang,2024-02-19,16000
3000,Gạo thường|Rice,An Giang,2024-02-20,16000
3001,Gạo thường|Rice,An Giang,2024-02-26,16000
3002,Gạo thường|Rice,An Giang,2024-02-28,16000
3003,Gạo thường|Rice,An Giang,2024-02-29,16000
3004,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2008-02-25,6000
3005,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2008-08-11,8500
3006,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2008-08-18,9000
3007,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2008-08-25,9000
3008,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2008-12-15,5000
3009,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-02-23,6800
3010,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-03-02,7000
3011,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-03-23,7500
3012,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-04-27,8000
3013,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-11-09,8000
3014,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-12-14,9000
3015,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2009-12-21,10000
3016,Gạo thường|Rice,Bạc Liêu|Bac Lieu,2010-01-25,9500
